dataset,scenario,is_alternative,replicate,method,reject,score,runtime_sec,pvalue,posterior_null_prob,log_bf10,posterior_mean_p
synthetic_sqexp,H1_true,1,17,point_bonferroni_t,0,0.0,0.0017317216843366623,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,17,global_l2,0,0.8150369926014798,0.08193246833980083,0.18496300739852028,nan,nan,nan
synthetic_sqexp,H1_true,1,17,global_l2_fpca,1,0.9942011597680463,17.975447617471218,0.0057988402319536095,nan,nan,nan
synthetic_sqexp,H1_true,1,17,global_f,0,0.8168366326734653,0.25600859336555004,0.18316336732653468,nan,nan,nan
synthetic_sqexp,H1_true,1,17,bayes_fpca,1,4.408292281642801,0.001500180922448635,nan,0.012029483254300755,4.408292281642801,nan
synthetic_sqexp,H0_true,0,18,rkbt,0,-2.035171723078004,118.47355462796986,nan,0.8844407074991596,-2.035171723078004,2.4751875
synthetic_sqexp,H0_true,0,18,point_bonferroni_t,0,0.0,0.0013934364542365074,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,18,global_l2,0,0.03079384123175366,0.08249867800623178,0.9692061587682463,nan,nan,nan
synthetic_sqexp,H0_true,0,18,global_l2_fpca,0,0.06098780243951207,17.453544767573476,0.9390121975604879,nan,nan,nan
synthetic_sqexp,H0_true,0,18,global_f,0,0.027794441111777646,0.24185061175376177,0.9722055588882224,nan,nan,nan
synthetic_sqexp,H0_true,0,18,bayes_fpca,0,-0.09390591761982282,0.001507100649178028,nan,0.5234592426763732,-0.09390591761982282,nan
synthetic_sqexp,H1_true,1,18,rkbt,1,7.079077065328036,128.02466536592692,nan,0.0008418411150526717,7.079077065328036,2.92515625
synthetic_sqexp,H1_true,1,18,point_bonferroni_t,1,0.9945798645806513,0.0015763472765684128,0.005420135419348687,nan,nan,nan
synthetic_sqexp,H1_true,1,18,global_l2,1,0.9998000399920016,0.080398621968925,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,18,global_l2_fpca,1,0.9996000799840032,17.581356381066144,0.0003999200159968006,nan,nan,nan
synthetic_sqexp,H1_true,1,18,global_f,1,0.9994001199760048,0.24736727494746447,0.0005998800239952009,nan,nan,nan
synthetic_sqexp,H1_true,1,18,bayes_fpca,1,8.308789735242343,0.0014798343181610107,nan,0.0002462813326280511,8.308789735242343,nan
synthetic_sqexp,H0_true,0,19,rkbt,0,-0.9675227007714109,120.65757899638265,nan,0.7246254442305498,-0.9675227007714109,2.47478125
synthetic_sqexp,H0_true,0,19,point_bonferroni_t,0,0.0,0.0014954078942537308,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,19,global_l2,0,0.6616676664667067,0.07998140808194876,0.33833233353329334,nan,nan,nan
synthetic_sqexp,H0_true,0,19,global_l2_fpca,0,0.7240551889622076,17.53342863637954,0.27594481103779245,nan,nan,nan
synthetic_sqexp,H0_true,0,19,global_f,0,0.6460707858428314,0.24704603012651205,0.35392921415716855,nan,nan,nan
synthetic_sqexp,H0_true,0,19,bayes_fpca,1,0.2713645999775679,0.0015115858986973763,nan,0.4325721184502528,0.2713645999775679,nan
synthetic_sqexp,H1_true,1,19,rkbt,1,14.710966930778184,141.29402849357575,nan,4.084209969786286e-07,14.710966930778184,3.49409375
synthetic_sqexp,H1_true,1,19,point_bonferroni_t,1,0.9999683258618266,0.0014752568677067757,3.1674138173352184e-05,nan,nan,nan
synthetic_sqexp,H1_true,1,19,global_l2,1,0.9998000399920016,0.07847198937088251,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,19,global_l2_fpca,1,0.9996000799840032,17.605102478526533,0.0003999200159968006,nan,nan,nan
synthetic_sqexp,H1_true,1,19,global_f,1,0.9998000399920016,0.2518561165779829,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,19,bayes_fpca,1,17.664629335284772,0.0014986461028456688,nan,2.1298496521993115e-08,17.664629335284772,nan
synthetic_sqexp,H0_true,0,20,rkbt,0,-1.3458670921025695,122.64430461451411,nan,0.7934531269379043,-1.3458670921025695,2.45071875
synthetic_sqexp,H0_true,0,20,point_bonferroni_t,0,0.0,0.0014959350228309631,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,20,global_l2,0,0.18796240751849635,0.08097106125205755,0.8120375924815036,nan,nan,nan
synthetic_sqexp,H0_true,0,20,global_l2_fpca,0,0.1067786442711458,17.70788731891662,0.8932213557288542,nan,nan,nan
synthetic_sqexp,H0_true,0,20,global_f,0,0.19016196760647874,0.25623039435595274,0.8098380323935213,nan,nan,nan
synthetic_sqexp,H0_true,0,20,bayes_fpca,0,-0.08118883422852266,0.0015629623085260391,nan,0.5202860665994391,-0.08118883422852266,nan
synthetic_sqexp,H1_true,1,20,rkbt,1,4.464309972403003,132.64204219635576,nan,0.01138160477223187,4.464309972403003,3.12559375
synthetic_sqexp,H1_true,1,20,point_bonferroni_t,0,0.8521189272819097,0.0015765400603413582,0.14788107271809023,nan,nan,nan
synthetic_sqexp,H1_true,1,20,global_l2,1,0.9954009198160368,0.0844661770388484,0.004599080183963208,nan,nan,nan
synthetic_sqexp,H1_true,1,20,global_l2_fpca,1,0.9996000799840032,17.86811141949147,0.0003999200159968006,nan,nan,nan
synthetic_sqexp,H1_true,1,20,global_f,1,0.9958008398320336,0.2564836563542485,0.004199160167966407,nan,nan,nan
synthetic_sqexp,H1_true,1,20,bayes_fpca,1,8.148214126428758,0.0015377337113022804,nan,0.00028916782297194743,8.148214126428758,nan
synthetic_sqexp,H0_true,0,21,rkbt,0,-0.7623479707568064,117.66818703804165,nan,0.6818632864446063,-0.7623479707568064,2.46775
synthetic_sqexp,H0_true,0,21,point_bonferroni_t,0,0.0,0.0015632454305887222,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,21,global_l2,0,0.6006798640271946,0.07462199870496988,0.3993201359728054,nan,nan,nan
synthetic_sqexp,H0_true,0,21,global_l2_fpca,0,0.5062987402519497,17.512637087143958,0.4937012597480504,nan,nan,nan
synthetic_sqexp,H0_true,0,21,global_f,0,0.6044791041791642,0.23928535357117653,0.3955208958208358,nan,nan,nan
synthetic_sqexp,H0_true,0,21,bayes_fpca,0,-7.406781489427416e-05,0.0014917496591806412,nan,0.5000185169537151,-7.406781489427416e-05,nan
synthetic_sqexp,H1_true,1,21,rkbt,1,3.217025570451057,124.88837254513055,nan,0.038530023494405596,3.217025570451057,2.77871875
synthetic_sqexp,H1_true,1,21,point_bonferroni_t,0,0.9340150474742458,0.001551806926727295,0.06598495252575423,nan,nan,nan
synthetic_sqexp,H1_true,1,21,global_l2,1,0.992001599680064,0.07859573606401682,0.007998400319936013,nan,nan,nan
synthetic_sqexp,H1_true,1,21,global_l2_fpca,1,0.994001199760048,17.439545357599854,0.00599880023995201,nan,nan,nan
synthetic_sqexp,H1_true,1,21,global_f,1,0.9898020395920816,0.24854105338454247,0.010197960407918417,nan,nan,nan
synthetic_sqexp,H1_true,1,21,bayes_fpca,1,4.945994090413768,0.0014677392318844795,nan,0.007061620213059783,4.945994090413768,nan
synthetic_sqexp,H0_true,0,22,rkbt,0,-0.738048369871745,119.42697122134268,nan,0.6765689411299799,-0.738048369871745,2.39659375
synthetic_sqexp,H0_true,0,22,point_bonferroni_t,0,0.0,0.0014581168070435524,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,22,global_l2,0,0.750249950009998,0.07644329406321049,0.249750049990002,nan,nan,nan
synthetic_sqexp,H0_true,0,22,global_l2_fpca,0,0.7030593881223755,17.706662158481777,0.2969406118776245,nan,nan,nan
synthetic_sqexp,H0_true,0,22,global_f,0,0.7414517096580684,0.25500251073390245,0.2585482903419316,nan,nan,nan
synthetic_sqexp,H0_true,0,22,bayes_fpca,1,0.11564291356041545,0.001497184857726097,nan,0.47112144786084376,0.11564291356041545,nan
synthetic_sqexp,H1_true,1,22,rkbt,1,5.235765717632979,126.36399129778147,nan,0.005294565567549597,5.235765717632979,2.72328125
synthetic_sqexp,H1_true,1,22,point_bonferroni_t,1,0.9941139670920963,0.0014508478343486786,0.0058860329079036535,nan,nan,nan
synthetic_sqexp,H1_true,1,22,global_l2,1,0.999000199960008,0.07989008352160454,0.0009998000399920016,nan,nan,nan
synthetic_sqexp,H1_true,1,22,global_l2_fpca,1,0.9976004799040192,17.48357326351106,0.0023995200959808036,nan,nan,nan
synthetic_sqexp,H1_true,1,22,global_f,1,0.9988002399520096,0.2509875539690256,0.0011997600479904018,nan,nan,nan
synthetic_sqexp,H1_true,1,22,bayes_fpca,1,6.679743502436775,0.0014514056965708733,nan,0.0012545243097319414,6.679743502436775,nan
synthetic_sqexp,H0_true,0,23,rkbt,0,-1.296883109747539,122.46090889535844,nan,0.7853099481800306,-1.296883109747539,2.456875
synthetic_sqexp,H0_true,0,23,point_bonferroni_t,0,0.0,0.0014643594622612,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,23,global_l2,0,0.4629074185162967,0.08346685208380222,0.5370925814837033,nan,nan,nan
synthetic_sqexp,H0_true,0,23,global_l2_fpca,0,0.6564687062587482,17.735668948851526,0.34353129374125174,nan,nan,nan
synthetic_sqexp,H0_true,0,23,global_f,0,0.46250749850029993,0.2551834601908922,0.5374925014997001,nan,nan,nan
synthetic_sqexp,H0_true,0,23,bayes_fpca,1,0.08426603906284069,0.0015257103368639946,nan,0.47894594708424487,0.08426603906284069,nan
synthetic_sqexp,H1_true,1,23,rkbt,1,5.6212090918287965,125.73327048588544,nan,0.0036072022190334944,5.6212090918287965,2.6065625
synthetic_sqexp,H1_true,1,23,point_bonferroni_t,1,0.9938469145940357,0.0014991136267781258,0.006153085405964283,nan,nan,nan
synthetic_sqexp,H1_true,1,23,global_l2,1,0.9994001199760048,0.08159234933555126,0.0005998800239952009,nan,nan,nan
synthetic_sqexp,H1_true,1,23,global_l2_fpca,1,0.9986002799440112,17.78408768028021,0.0013997200559888023,nan,nan,nan
synthetic_sqexp,H1_true,1,23,global_f,1,0.9992001599680064,0.2579136621206999,0.0007998400319936012,nan,nan,nan
synthetic_sqexp,H1_true,1,23,bayes_fpca,1,6.168153330959155,0.0015072990208864212,nan,0.0020907211165269723,6.168153330959155,nan
synthetic_sqexp,H0_true,0,24,rkbt,0,-1.8111956340752489,117.33291817829013,nan,0.8595063153778251,-1.8111956340752489,2.45678125
synthetic_sqexp,H0_true,0,24,point_bonferroni_t,0,0.0,0.0015471382066607475,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,24,global_l2,0,0.32733453309338134,0.08035541325807571,0.6726654669066187,nan,nan,nan
synthetic_sqexp,H0_true,0,24,global_l2_fpca,0,0.14777044591081778,17.688045693561435,0.8522295540891822,nan,nan,nan
synthetic_sqexp,H0_true,0,24,global_f,0,0.3265346930613877,0.2399629857391119,0.6734653069386123,nan,nan,nan
synthetic_sqexp,H0_true,0,24,bayes_fpca,0,-0.05755718316886382,0.0014838073402643204,nan,0.5143853246676765,-0.05755718316886382,nan
synthetic_sqexp,H1_true,1,24,rkbt,1,8.49692204010659,137.76706760842353,nan,0.00020405395477815285,8.49692204010659,3.6800625
synthetic_sqexp,H1_true,1,24,point_bonferroni_t,1,0.9644284119948242,0.0013718632981181145,0.03557158800517576,nan,nan,nan
synthetic_sqexp,H1_true,1,24,global_l2,1,0.998000399920016,0.07740997429937124,0.001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,24,global_l2_fpca,1,0.9998000399920016,17.568906971253455,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,24,global_f,1,0.999000199960008,0.24596358835697174,0.0009998000399920016,nan,nan,nan
synthetic_sqexp,H1_true,1,24,bayes_fpca,1,15.806510211292963,0.001486196182668209,nan,1.36558827135147e-07,15.806510211292963,nan
synthetic_sqexp,H0_true,0,25,rkbt,1,0.5642334887057145,115.2960510654375,nan,0.36256847911041984,0.5642334887057145,2.521
synthetic_sqexp,H0_true,0,25,point_bonferroni_t,0,0.7264179442634551,0.0013314718380570412,0.27358205573654487,nan,nan,nan
synthetic_sqexp,H0_true,0,25,global_l2,0,0.6814637072585483,0.07653647474944592,0.31853629274145173,nan,nan,nan
synthetic_sqexp,H0_true,0,25,global_l2_fpca,0,0.8670265946810638,17.445036134682596,0.1329734053189362,nan,nan,nan
synthetic_sqexp,H0_true,0,25,global_f,0,0.6654669066186762,0.23960022069513798,0.33453309338132375,nan,nan,nan
synthetic_sqexp,H0_true,0,25,bayes_fpca,1,0.8728899048948109,0.0014680810272693634,nan,0.2946533289171549,0.8728899048948109,nan
synthetic_sqexp,H1_true,1,25,rkbt,1,9.406697461056355,129.41263036150485,nan,8.216512388642955e-05,9.406697461056355,3.2795
synthetic_sqexp,H1_true,1,25,point_bonferroni_t,1,0.9995812461357629,0.0013738181442022324,0.00041875386423705763,nan,nan,nan
synthetic_sqexp,H1_true,1,25,global_l2,1,0.9996000799840032,0.07421667594462633,0.0003999200159968006,nan,nan,nan
synthetic_sqexp,H1_true,1,25,global_l2_fpca,1,0.9998000399920016,17.560785837471485,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,25,global_f,1,0.9998000399920016,0.23787543922662735,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,25,bayes_fpca,1,15.113058917484418,0.00150192528963089,nan,2.732006880723503e-07,15.113058917484418,nan
synthetic_sqexp,H0_true,0,26,rkbt,0,-1.5242999205408914,115.39268607553095,nan,0.8211707932620116,-1.5242999205408914,2.4671875
synthetic_sqexp,H0_true,0,26,point_bonferroni_t,0,0.0,0.0013171322643756866,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,26,global_l2,0,0.3527294541091782,0.07647724822163582,0.6472705458908218,nan,nan,nan
synthetic_sqexp,H0_true,0,26,global_l2_fpca,0,0.5882823435312937,17.456433575600386,0.4117176564687063,nan,nan,nan
synthetic_sqexp,H0_true,0,26,global_f,0,0.35132973405318935,0.23602703865617514,0.6486702659468107,nan,nan,nan
synthetic_sqexp,H0_true,0,26,bayes_fpca,1,0.05913090595806958,0.0014939568936824799,nan,0.4852215792776242,0.05913090595806958,nan
synthetic_sqexp,H1_true,1,26,rkbt,1,1.8825914777317065,115.26998058054596,nan,0.13209149453845712,1.8825914777317065,2.422625
synthetic_sqexp,H1_true,1,26,point_bonferroni_t,0,0.8661084511319145,0.0013617770746350288,0.13389154886808555,nan,nan,nan
synthetic_sqexp,H1_true,1,26,global_l2,0,0.907618476304739,0.07659565284848213,0.09238152369526095,nan,nan,nan
synthetic_sqexp,H1_true,1,26,global_l2_fpca,1,0.9814037192561488,17.536306267604232,0.01859628074385123,nan,nan,nan
synthetic_sqexp,H1_true,1,26,global_f,0,0.910617876424715,0.23616794496774673,0.08938212357528494,nan,nan,nan
synthetic_sqexp,H1_true,1,26,bayes_fpca,1,3.2732744570212833,0.0014969855546951294,nan,0.036499499574823346,3.2732744570212833,nan
synthetic_sqexp,H0_true,0,27,rkbt,0,-1.1335051909547578,115.66101440787315,nan,0.7564851894373428,-1.1335051909547578,2.4336875
synthetic_sqexp,H0_true,0,27,point_bonferroni_t,0,0.0,0.0013721771538257599,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,27,global_l2,0,0.6724655068986203,0.07655883766710758,0.3275344931013797,nan,nan,nan
synthetic_sqexp,H0_true,0,27,global_l2_fpca,0,0.6326734653069386,17.43174106348306,0.36732653469306137,nan,nan,nan
synthetic_sqexp,H0_true,0,27,global_f,0,0.6592681463707258,0.23794914036989212,0.34073185362927416,nan,nan,nan
synthetic_sqexp,H0_true,0,27,bayes_fpca,1,0.04582268602730749,0.0014826348051428795,nan,0.4885463325462145,0.04582268602730749,nan
synthetic_sqexp,H1_true,1,27,rkbt,1,6.202519952546136,125.58206698484719,nan,0.0020202334006433585,6.202519952546136,3.0100625
synthetic_sqexp,H1_true,1,27,point_bonferroni_t,1,0.9931549806027503,0.001399332657456398,0.006845019397249644,nan,nan,nan
synthetic_sqexp,H1_true,1,27,global_l2,1,0.994001199760048,0.07477403059601784,0.00599880023995201,nan,nan,nan
synthetic_sqexp,H1_true,1,27,global_l2_fpca,1,0.9988002399520096,17.42635703459382,0.0011997600479904018,nan,nan,nan
synthetic_sqexp,H1_true,1,27,global_f,1,0.9912017596480703,0.3900670539587736,0.008798240351929614,nan,nan,nan
synthetic_sqexp,H1_true,1,27,bayes_fpca,1,8.996776636743045,0.0014698049053549767,nan,0.0001237929139394911,8.996776636743045,nan
synthetic_sqexp,H0_true,0,28,rkbt,0,-0.2825817027245814,114.66742308717221,nan,0.570179048783782,-0.2825817027245814,2.443375
synthetic_sqexp,H0_true,0,28,point_bonferroni_t,0,0.0,0.12919763568788767,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,28,global_l2,0,0.8244351129774046,0.07410949841141701,0.17556488702259548,nan,nan,nan
synthetic_sqexp,H0_true,0,28,global_l2_fpca,0,0.8692261547690462,17.37014562636614,0.1307738452309538,nan,nan,nan
synthetic_sqexp,H0_true,0,28,global_f,0,0.8132373525294941,0.23821787163615227,0.1867626474705059,nan,nan,nan
synthetic_sqexp,H0_true,0,28,bayes_fpca,1,0.6767558095747377,0.001468610018491745,nan,0.33698575647957785,0.6767558095747377,nan
synthetic_sqexp,H1_true,1,28,rkbt,1,0.8641212743059961,117.75283239874989,nan,0.2964790131251858,0.8641212743059961,2.64296875
synthetic_sqexp,H1_true,1,28,point_bonferroni_t,0,0.0,0.001443338580429554,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,28,global_l2,1,0.9556088782243551,0.07356393616646528,0.04439112177564487,nan,nan,nan
synthetic_sqexp,H1_true,1,28,global_l2_fpca,1,0.9646070785842832,17.70432774629444,0.03539292141571686,nan,nan,nan
synthetic_sqexp,H1_true,1,28,global_f,0,0.9432113577284543,0.23775564599782228,0.05678864227154569,nan,nan,nan
synthetic_sqexp,H1_true,1,28,bayes_fpca,1,2.4241146056389935,0.0015058759599924088,nan,0.08135222418897103,2.4241146056389935,nan
synthetic_sqexp,H0_true,0,29,rkbt,0,-1.4231181632957297,114.84077589120716,nan,0.8058267806748174,-1.4231181632957297,2.4498125
synthetic_sqexp,H0_true,0,29,point_bonferroni_t,0,0.0,0.0014347676187753677,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,29,global_l2,0,0.33753249350129977,0.07396860979497433,0.6624675064987002,nan,nan,nan
synthetic_sqexp,H0_true,0,29,global_l2_fpca,0,0.42651469706058787,17.477781656198204,0.5734853029394121,nan,nan,nan
synthetic_sqexp,H0_true,0,29,global_f,0,0.3457308538292342,0.23870315123349428,0.6542691461707658,nan,nan,nan
synthetic_sqexp,H0_true,0,29,bayes_fpca,0,-0.013837203728362044,0.0014721304178237915,nan,0.503459245737635,-0.013837203728362044,nan
synthetic_sqexp,H1_true,1,29,rkbt,1,8.320946396067525,126.6842316314578,nan,0.00024330622278867753,8.320946396067525,3.1424375
synthetic_sqexp,H1_true,1,29,point_bonferroni_t,1,0.9978471203538738,0.0014235097914934158,0.0021528796461261963,nan,nan,nan
synthetic_sqexp,H1_true,1,29,global_l2,1,0.9996000799840032,0.07340606022626162,0.0003999200159968006,nan,nan,nan
synthetic_sqexp,H1_true,1,29,global_l2_fpca,1,0.9994001199760048,17.435128030367196,0.0005998800239952009,nan,nan,nan
synthetic_sqexp,H1_true,1,29,global_f,1,0.9998000399920016,0.23650755360722542,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,29,bayes_fpca,1,13.140369737619448,0.0014724023640155792,nan,1.9643057127538555e-06,13.140369737619448,nan
synthetic_sqexp,H0_true,0,30,rkbt,0,-1.1754594255287938,115.05341214872897,nan,0.764130414462647,-1.1754594255287938,2.45584375
synthetic_sqexp,H0_true,0,30,point_bonferroni_t,0,0.0,0.0014318982139229774,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,30,global_l2,0,0.39752049590081984,0.0744668859988451,0.6024795040991802,nan,nan,nan
synthetic_sqexp,H0_true,0,30,global_l2_fpca,0,0.6574685062987402,17.4132570726797,0.34253149370125974,nan,nan,nan
synthetic_sqexp,H0_true,0,30,global_f,0,0.4019196160767846,0.2382469903677702,0.5980803839232154,nan,nan,nan
synthetic_sqexp,H0_true,0,30,bayes_fpca,1,0.10393132133717065,0.001465439796447754,nan,0.47404053270047963,0.10393132133717065,nan
synthetic_sqexp,H1_true,1,30,rkbt,1,2.079279935676346,121.75374214537442,nan,0.11112707320100676,2.079279935676346,2.886625
synthetic_sqexp,H1_true,1,30,point_bonferroni_t,0,0.7054358626713566,0.0014545544981956482,0.29456413732864345,nan,nan,nan
synthetic_sqexp,H1_true,1,30,global_l2,1,0.9556088782243551,0.0729498639702797,0.04439112177564487,nan,nan,nan
synthetic_sqexp,H1_true,1,30,global_l2_fpca,1,0.9918016396720656,17.43431885447353,0.008198360327934412,nan,nan,nan
synthetic_sqexp,H1_true,1,30,global_f,1,0.9578084383123375,0.2379186898469925,0.042191561687662464,nan,nan,nan
synthetic_sqexp,H1_true,1,30,bayes_fpca,1,4.842381154253678,0.0014813300222158432,nan,0.007826511070029962,4.842381154253678,nan
synthetic_sqexp,H0_true,0,31,rkbt,0,-1.488091514853278,115.15066843759269,nan,0.8157916465931859,-1.488091514853278,2.44196875
synthetic_sqexp,H0_true,0,31,point_bonferroni_t,0,0.0,0.001387384720146656,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,31,global_l2,0,0.3339332133573285,0.07595421746373177,0.6660667866426715,nan,nan,nan
synthetic_sqexp,H0_true,0,31,global_l2_fpca,0,0.6870625874825035,17.46123046427965,0.3129374125174965,nan,nan,nan
synthetic_sqexp,H0_true,0,31,global_f,0,0.3421315736852629,0.2376698860898614,0.6578684263147371,nan,nan,nan
synthetic_sqexp,H0_true,0,31,bayes_fpca,1,0.07826361260607984,0.0014802925288677216,nan,0.48044407781283793,0.07826361260607984,nan
synthetic_sqexp,H1_true,1,31,rkbt,1,3.7836908637137125,127.68002203665674,nan,0.022233062281247322,3.7836908637137125,3.2270625
synthetic_sqexp,H1_true,1,31,point_bonferroni_t,0,0.865069194158699,0.0014454144984483719,0.13493080584130102,nan,nan,nan
synthetic_sqexp,H1_true,1,31,global_l2,1,0.9914017196560688,0.07559072319418192,0.008598280343931213,nan,nan,nan
synthetic_sqexp,H1_true,1,31,global_l2_fpca,1,0.9982003599280144,17.54791234433651,0.001799640071985603,nan,nan,nan
synthetic_sqexp,H1_true,1,31,global_f,1,0.9894021195760848,0.23619876336306334,0.010597880423915218,nan,nan,nan
synthetic_sqexp,H1_true,1,31,bayes_fpca,1,7.389697509076786,0.0014965198934078217,nan,0.0006172015653975738,7.389697509076786,nan
synthetic_sqexp,H0_true,0,32,rkbt,0,-0.929224076896435,114.62108173128217,nan,0.716917841005877,-0.929224076896435,2.4503125
synthetic_sqexp,H0_true,0,32,point_bonferroni_t,0,0.0,0.0013553015887737274,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,32,global_l2,0,0.7128574285142971,0.07418029010295868,0.2871425714857029,nan,nan,nan
synthetic_sqexp,H0_true,0,32,global_l2_fpca,0,0.8652269546090782,17.38491155579686,0.1347730453909218,nan,nan,nan
synthetic_sqexp,H0_true,0,32,global_f,0,0.6968606278744252,0.23724970687180758,0.3031393721255749,nan,nan,nan
synthetic_sqexp,H0_true,0,32,bayes_fpca,1,0.6140191339318848,0.001466754823923111,nan,0.35114292517808776,0.6140191339318848,nan
synthetic_sqexp,H1_true,1,32,rkbt,1,4.152290425637279,117.61094682477415,nan,0.015484800213661226,4.152290425637279,2.58075
synthetic_sqexp,H1_true,1,32,point_bonferroni_t,1,0.9757010639609113,0.0013577798381447792,0.024298936039088705,nan,nan,nan
synthetic_sqexp,H1_true,1,32,global_l2,1,0.996000799840032,0.07618053164333105,0.003999200159968006,nan,nan,nan
synthetic_sqexp,H1_true,1,32,global_l2_fpca,1,0.9894021195760848,17.473104279488325,0.010597880423915218,nan,nan,nan
synthetic_sqexp,H1_true,1,32,global_f,1,0.997000599880024,0.2363756988197565,0.002999400119976005,nan,nan,nan
synthetic_sqexp,H1_true,1,32,bayes_fpca,1,3.9458216427269206,0.001469339244067669,nan,0.01896855987940438,3.9458216427269206,nan
synthetic_sqexp,H0_true,0,33,rkbt,0,-1.953379203669266,115.18015043064952,nan,0.8758146423331864,-1.953379203669266,2.468625
synthetic_sqexp,H0_true,0,33,point_bonferroni_t,0,0.0,0.0013612126931548119,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,33,global_l2,0,0.029794041191761655,0.07488326169550419,0.9702059588082383,nan,nan,nan
synthetic_sqexp,H0_true,0,33,global_l2_fpca,0,0.06638672265546885,17.544253301806748,0.9336132773445311,nan,nan,nan
synthetic_sqexp,H0_true,0,33,global_f,0,0.029794041191761655,0.23686867952346802,0.9702059588082383,nan,nan,nan
synthetic_sqexp,H0_true,0,33,bayes_fpca,0,-0.09205060748313294,0.0014867940917611122,nan,0.5229964161749056,-0.09205060748313294,nan
synthetic_sqexp,H1_true,1,33,rkbt,1,0.7258284183368096,112.87324976176023,nan,0.32611081899807515,0.7258284183368096,2.31284375
synthetic_sqexp,H1_true,1,33,point_bonferroni_t,0,0.3368358509496291,0.0014234818518161774,0.6631641490503709,nan,nan,nan
synthetic_sqexp,H1_true,1,33,global_l2,1,0.977004599080184,0.07408332265913486,0.02299540091981604,nan,nan,nan
synthetic_sqexp,H1_true,1,33,global_l2_fpca,0,0.9270145970805839,17.431261212565005,0.07298540291941612,nan,nan,nan
synthetic_sqexp,H1_true,1,33,global_f,1,0.9702059588082383,0.23620318248867989,0.02979404119176165,nan,nan,nan
synthetic_sqexp,H1_true,1,33,bayes_fpca,1,1.1694450375734053,0.00148787721991539,nan,0.23695531098915923,1.1694450375734053,nan
synthetic_sqexp,H0_true,0,34,rkbt,0,-1.8885515152749068,115.70292748510838,nan,0.8685902870283105,-1.8885515152749068,2.4669375
synthetic_sqexp,H0_true,0,34,point_bonferroni_t,0,0.0,0.0014140168204903603,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,34,global_l2,0,0.0575884823035393,0.07478891499340534,0.9424115176964607,nan,nan,nan
synthetic_sqexp,H0_true,0,34,global_l2_fpca,0,0.023595280943811248,17.413244584575295,0.9764047190561888,nan,nan,nan
synthetic_sqexp,H0_true,0,34,global_f,0,0.05978804239152169,0.23951262049376965,0.9402119576084783,nan,nan,nan
synthetic_sqexp,H0_true,0,34,bayes_fpca,0,-0.10545555946226674,0.0014636507257819176,nan,0.5263394845457023,-0.10545555946226674,nan
synthetic_sqexp,H1_true,1,34,rkbt,1,18.67887239665859,133.22160393279046,nan,7.724471703612286e-09,18.67887239665859,3.519625
synthetic_sqexp,H1_true,1,34,point_bonferroni_t,1,0.9999981214799495,0.001368097960948944,1.8785200504722581e-06,nan,nan,nan
synthetic_sqexp,H1_true,1,34,global_l2,1,0.9998000399920016,0.07642727065831423,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,34,global_l2_fpca,1,0.9998000399920016,17.479402842000127,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,34,global_f,1,0.9998000399920016,0.23830523435026407,0.0001999600079984003,nan,nan,nan
synthetic_sqexp,H1_true,1,34,bayes_fpca,1,22.836545013507497,0.0014933878555893898,nan,1.2084111489230054e-10,22.836545013507497,nan
synthetic_sqexp,H0_true,0,35,rkbt,0,-1.6620675960659903,115.1433037975803,nan,0.8405153580154168,-1.6620675960659903,2.466625
synthetic_sqexp,H0_true,0,35,point_bonferroni_t,0,0.0,0.0013498421758413315,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,35,global_l2,0,0.19456108778244352,0.0770813412964344,0.8054389122175565,nan,nan,nan
